name,age,sex,love_in,love_out_land,love_out_sky,city,area,building
张三1537,21,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1538,92,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三1539,11,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1540,84,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三1541,25,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三1542,19,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1543,98,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1544,65,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三1545,37,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1546,97,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三1547,70,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1548,93,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1549,76,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1550,24,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三1551,69,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三1552,43,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1553,17,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三1554,69,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1555,84,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三1556,35,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1557,30,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三1558,28,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1559,72,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三1560,40,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三1561,83,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1562,33,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三1563,48,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三1564,52,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1565,100,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1566,95,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三1567,19,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1568,31,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1569,76,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三1570,84,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1571,33,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1572,48,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三1573,69,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三1574,51,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三1575,86,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三1576,98,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三1577,68,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1578,58,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三1579,43,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三1580,62,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1581,45,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三1582,90,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三1583,82,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1584,96,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三1585,99,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三1586,75,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1587,21,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三1588,46,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三1589,52,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1590,61,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1591,49,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1592,87,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1593,57,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三1594,84,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三1595,31,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三1596,45,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三1597,61,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1598,83,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1599,38,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三1600,66,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三1601,71,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1602,73,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1603,31,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三1604,44,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1605,92,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三1606,81,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1607,52,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三1608,41,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1609,29,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三1610,45,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三1611,58,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1612,11,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三1613,17,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三1614,84,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三1615,70,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三1616,14,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三1617,11,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1618,18,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三1619,61,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1620,43,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三1621,78,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1622,95,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1623,53,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三1624,75,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三1625,48,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三1626,17,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三1627,78,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三1628,79,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三1629,47,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三1630,63,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三1631,14,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三1632,13,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1633,11,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三1634,89,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1635,17,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三1636,74,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1637,64,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1638,34,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1639,94,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三1640,39,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三1641,33,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1642,40,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三1643,44,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三1644,64,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1645,11,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1646,38,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三1647,73,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1648,11,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三1649,100,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三1650,95,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三1651,61,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1652,25,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三1653,18,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1654,62,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三1655,51,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三1656,99,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1657,51,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三1658,94,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1659,59,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三1660,79,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1661,68,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三1662,22,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三1663,38,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1664,48,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三1665,66,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1666,97,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1667,62,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三1668,69,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三1669,58,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三1670,60,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三1671,51,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三1672,31,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1673,68,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1674,85,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1675,63,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三1676,58,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三1677,71,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1678,95,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1679,92,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三1680,40,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三1681,91,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三1682,60,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1683,41,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三1684,25,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1685,37,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1686,61,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1687,45,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1688,86,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三1689,93,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三1690,51,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1691,100,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三1692,82,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三1693,58,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1694,41,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1695,32,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1696,77,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三1697,73,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1698,40,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三1699,84,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1700,91,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1701,33,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1702,94,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三1703,32,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三1704,99,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三1705,87,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三1706,56,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三1707,66,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三1708,37,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三1709,70,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1710,48,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三1711,55,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三1712,19,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三1713,31,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1714,73,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1715,84,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1716,62,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1717,36,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1718,39,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三1719,18,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1720,56,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三1721,46,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1722,71,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三1723,37,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三1724,51,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1725,81,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三1726,39,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三1727,37,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三1728,71,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三1729,98,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三1730,56,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1731,98,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三1732,62,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三1733,50,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三1734,68,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1735,19,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1736,21,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1737,75,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三1738,76,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三1739,46,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1740,93,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三1741,34,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1742,83,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三1743,19,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1744,21,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1745,91,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1746,60,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1747,31,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1748,67,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三1749,76,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三1750,37,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三1751,77,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三1752,87,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三1753,30,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三1754,95,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1755,100,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1756,36,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1757,80,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1758,20,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三1759,67,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三1760,16,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1761,73,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三1762,67,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三1763,83,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三1764,88,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1765,39,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1766,31,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三1767,76,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1768,56,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1769,98,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三1770,27,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三1771,60,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三1772,12,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三1773,31,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三1774,94,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三1775,65,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1776,25,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三1777,41,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三1778,80,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三1779,44,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三1780,66,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三1781,25,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1782,12,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三1783,20,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三1784,86,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1785,92,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三1786,47,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1787,48,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1788,13,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三1789,38,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三1790,12,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三1791,40,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三1792,54,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1793,19,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三1794,12,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1795,54,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三1796,86,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1797,46,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1798,90,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三1799,97,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1800,38,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1801,77,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三1802,95,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1803,12,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1804,62,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三1805,65,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三1806,82,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三1807,18,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三1808,45,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三1809,82,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1810,55,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三1811,28,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三1812,98,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1813,60,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1814,60,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三1815,31,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三1816,37,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三1817,63,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1818,23,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三1819,77,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1820,57,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1821,21,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1822,77,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三1823,87,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三1824,74,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三1825,40,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三1826,29,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三1827,13,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1828,88,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三1829,65,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1830,99,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三1831,45,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1832,25,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三1833,97,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1834,69,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三1835,87,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三1836,86,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1837,91,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三1838,56,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三1839,95,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三1840,26,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三1841,38,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三1842,56,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三1843,21,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三1844,45,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三1845,13,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三1846,86,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1847,92,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1848,97,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1849,71,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1850,49,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三1851,99,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1852,43,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三1853,74,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1854,25,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三1855,32,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三1856,14,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三1857,37,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三1858,100,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三1859,51,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1860,41,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1861,22,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1862,78,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1863,59,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三1864,92,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三1865,20,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1866,87,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1867,13,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三1868,68,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三1869,57,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三1870,77,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1871,29,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三1872,88,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三1873,35,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1874,10,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三1875,51,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1876,21,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1877,97,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1878,99,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1879,27,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三1880,17,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三1881,90,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三1882,60,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1883,65,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1884,13,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三1885,77,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三1886,89,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三1887,61,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1888,25,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1889,40,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三1890,47,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三1891,62,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三1892,87,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1893,67,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三1894,68,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三1895,82,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1896,79,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1897,61,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三1898,38,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三1899,99,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三1900,57,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1901,52,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1902,47,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三1903,92,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三1904,34,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三1905,61,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三1906,65,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三1907,90,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三1908,24,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三1909,44,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三1910,42,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三1911,82,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1912,28,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三1913,97,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1914,57,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三1915,46,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三1916,91,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三1917,100,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三1918,20,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
