name,age,sex,love_in,love_out_land,love_out_sky,city,area,building
张三5180,87,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三5181,86,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5182,42,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三5183,78,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5184,89,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三5185,43,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5186,28,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三5187,87,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三5188,14,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5189,94,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三5190,77,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5191,71,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三5192,94,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5193,31,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5194,13,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5195,81,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5196,16,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三5197,46,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5198,73,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三5199,69,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三5200,24,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5201,46,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5202,63,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5203,94,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5204,99,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5205,86,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5206,26,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5207,72,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5208,48,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三5209,82,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三5210,10,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5211,89,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三5212,42,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5213,63,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5214,32,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三5215,85,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三5216,17,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三5217,13,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三5218,56,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三5219,97,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三5220,48,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三5221,66,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三5222,79,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5223,58,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三5224,78,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5225,51,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三5226,67,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5227,79,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5228,89,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5229,44,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5230,49,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5231,93,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5232,23,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5233,33,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三5234,36,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三5235,27,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5236,32,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5237,54,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5238,16,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5239,21,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5240,39,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5241,34,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三5242,55,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三5243,80,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5244,79,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三5245,45,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5246,45,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三5247,93,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三5248,35,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5249,89,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5250,90,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三5251,91,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5252,63,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5253,36,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5254,14,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5255,16,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三5256,49,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5257,33,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5258,43,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三5259,96,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5260,21,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三5261,21,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5262,61,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5263,87,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5264,96,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5265,22,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5266,78,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三5267,12,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三5268,20,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三5269,38,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5270,94,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三5271,40,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5272,62,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5273,69,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三5274,95,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三5275,36,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5276,39,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三5277,45,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5278,33,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5279,38,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三5280,50,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三5281,23,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5282,13,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三5283,54,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5284,85,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5285,15,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5286,23,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三5287,15,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三5288,37,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5289,34,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三5290,67,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5291,38,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三5292,74,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5293,62,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5294,26,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三5295,76,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5296,65,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5297,56,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5298,48,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5299,87,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5300,54,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5301,69,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5302,25,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三5303,64,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三5304,63,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5305,91,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5306,80,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三5307,60,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三5308,50,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5309,41,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5310,32,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5311,32,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5312,35,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5313,69,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三5314,90,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三5315,100,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5316,21,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三5317,91,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三5318,91,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5319,83,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5320,13,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三5321,91,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5322,18,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三5323,50,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三5324,56,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三5325,95,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5326,25,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三5327,100,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5328,48,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三5329,45,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三5330,90,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三5331,71,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5332,19,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5333,29,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5334,26,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5335,90,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三5336,32,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三5337,64,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5338,50,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5339,56,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三5340,60,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三5341,45,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三5342,17,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三5343,76,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三5344,93,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5345,80,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三5346,94,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三5347,97,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5348,14,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5349,17,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5350,13,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三5351,30,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三5352,53,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5353,63,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三5354,34,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5355,41,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5356,72,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5357,47,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5358,77,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三5359,14,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5360,10,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三5361,95,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5362,74,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三5363,25,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5364,52,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5365,31,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5366,66,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三5367,56,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三5368,56,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5369,38,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5370,57,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三5371,54,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5372,25,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5373,57,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三5374,67,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5375,16,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5376,71,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5377,83,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三5378,90,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三5379,96,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5380,86,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5381,69,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5382,16,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三5383,41,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5384,10,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5385,68,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5386,44,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5387,55,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5388,50,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5389,33,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5390,28,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5391,48,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5392,58,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三5393,69,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5394,31,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5395,18,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5396,57,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5397,63,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三5398,42,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5399,43,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5400,49,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三5401,15,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三5402,29,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三5403,87,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5404,10,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5405,98,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5406,56,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三5407,31,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三5408,63,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5409,18,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三5410,53,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三5411,62,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三5412,54,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三5413,23,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三5414,33,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三5415,50,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三5416,82,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5417,83,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5418,43,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三5419,63,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5420,88,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三5421,70,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5422,58,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三5423,51,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三5424,24,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5425,19,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5426,71,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5427,73,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三5428,50,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三5429,64,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5430,99,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5431,70,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三5432,63,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5433,28,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5434,76,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三5435,40,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三5436,74,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5437,56,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5438,69,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5439,31,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5440,69,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5441,29,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5442,11,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三5443,77,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5444,15,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三5445,84,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5446,59,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5447,80,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三5448,78,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5449,60,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5450,60,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5451,70,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5452,27,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三5453,88,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三5454,46,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5455,42,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5456,16,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5457,96,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5458,16,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5459,100,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5460,22,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5461,59,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5462,16,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三5463,48,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5464,71,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三5465,24,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5466,98,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三5467,60,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三5468,84,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5469,97,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5470,65,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三5471,39,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5472,15,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5473,66,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三5474,16,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三5475,28,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三5476,64,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三5477,23,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三5478,31,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5479,24,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5480,52,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三5481,60,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三5482,70,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5483,43,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三5484,74,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三5485,90,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三5486,14,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5487,10,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三5488,48,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三5489,12,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三5490,97,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三5491,96,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三5492,77,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5493,55,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三5494,35,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三5495,31,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5496,78,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5497,73,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5498,19,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5499,88,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5500,21,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5501,55,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5502,45,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三5503,50,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5504,35,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5505,81,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5506,22,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三5507,58,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三5508,33,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5509,18,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三5510,18,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三5511,60,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5512,43,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三5513,74,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5514,20,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三5515,29,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5516,53,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三5517,99,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三5518,39,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三5519,98,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三5520,68,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三5521,51,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三5522,42,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5523,86,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5524,61,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三5525,36,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三5526,50,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三5527,75,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5528,13,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5529,40,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三5530,42,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5531,76,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5532,25,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三5533,29,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5534,56,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5535,36,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三5536,30,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5537,91,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三5538,79,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三5539,86,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三5540,81,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5541,59,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5542,42,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三5543,78,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5544,46,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三5545,29,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5546,39,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5547,82,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三5548,75,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三5549,86,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5550,71,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5551,90,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5552,96,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三5553,80,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三5554,55,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三5555,85,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三5556,89,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三5557,66,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5558,35,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三5559,92,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三5560,58,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三5561,96,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
